"PSG Login ID","Intel Login ID","Intel WWID","PSG EMP ID"
"PSUNKEX","PSUNKEX","11617082","11944"
"SMORDIX","SMORDIX","11618173","11911"
"GPAVULUX","GPAVULUX","11623712","11924"
"ONGSOONE","ONGSOONE","11626338","11807"
"HONGM","HONGM","11626694","11801"
"CHANWAIT","CHANWAIT","11627630","11804"
"EDWARDHO","EDWARDHO","11633692","12055"
"HVEGUNTA","HVEGUNTA","11635722","11806"
"MRAJAMAN","MRAJAMAN","11637861","11784"
"RDCHAVEZ","RDCHAVEZ","11638371","11762"
"LBOONSEE","LBOONSEE","11638477","11766"
"HUAFENG1","HUAFENG1","11638556","11777"
"DONGPIN1","DONGPIN1","11638563","11778"
"NRBUTLER","NRBUTLER","11638571","11764"
"GGEOKKEE","GGEOKKEE","11638616","11767"
"TSIAUCHE","TSIAUCHE","11638617","11775"
"MANISURX","MANISURX","11641128","11905"
"MDUMPETX","MDUMPETX","11654057","11874"
"DPRILUSK","DPRILUSK","11658741","12056"
"GOHHANCX","GOHHANCX","11664520","11816"
"CJAWWEN","CJAWWEN","11692106","11772"
"SENGHAOW","SENGHAOW","11692107","11791"
"BCANTWEL","BCANTWEL","11692114","11760"
"ARUNPRAS","ARUNPRAS","11692141","11769"
"ERICKOEC","ERICKOEC","11692161","11773"
"MYDNGUYE","MYDNGUYE","11692203","11754"
"ROBERTEH","ROBERTEH","11692207","11789"
"CMHAMILT","CMHAMILT","11692208","11763"
"LONGHAI","LONGHAI","11692219","11774"
"ANDAWES","ANDAWES","11692235","11787"
"CFLANZAN","CFLANZAN","11692255","11770"
"DARUMUGA","DARUMUGA","11692276","11783"
"KIMKEATC","KIMKEATC","11692278","11756"
"NNEJATI","NNEJATI","11692281","11785"
"ANTARDE","ANTARDE","11692282","11786"
"YINGXIAL","YINGXIAL","11692284","11765"
"DARWINSA","DARWINSA","11692296","11757"
"GSATUR","GSATUR","11692316","11761"
"JIEZHU2","JIEZHU2","11692341","11779"
"MAYLEETA","MAYLEETA","11692394","11796"
"YONGKHAI","YONGKHAI","11692414","11795"
"ABDULRAZ","ABDULRAZ","11692415","11792"
"NJALIL","NJALIL","11692416","11793"
"QUNNANGU","QUNNANGU","11692424","11771"
"RNAVID","RNAVID","11692442","11790"
"LIAN","LIAN","11692459","11782"
"LMORO","LMORO","11692515","11755"
"SBAPATLA","SBAPATLA","11692535","11768"
"HARDIKS1","HARDIKS1","11692537","11781"
"HUNGKENX","HUNGKENX","11706862","11820"
"CHENCATX","CHENCATX","11707197","11862"
"WANGKE1X","WANGKE1X","11707199","11956"
"BINFAURX","BINFAURX","11707306","11813"
"ABINMU5X","ABINMU5X","11707307","11814"
"SDECHUX","SDECHUX","11707638","11870"
"WINNIEHX","WINNIEHX","11707701","11819"
"TUDOROTX","TUDOROTX","11707704","11852"
"JUANHE5X","JUANHE5X","11707758","11883"
"TLONDONX","TLONDONX","11707834","11902"
"LUANLEX","LUANLEX","11707835","11899"
"SMUTYALX","SMUTYALX","11707849","11912"
"KUMARA8X","KUMARA8X","11707852","11896"
"THOFIONX","THOFIONX","11708164","11884"
"ATUMANOX","ATUMANOX","11708258","11949"
"JCAISSEX","JCAISSEX","11708323","11860"
"LINEDWAX","LINEDWAX","11708324","11901"
"KUOCARLX","KUOCARLX","11708387","11827"
"CBANX","CBANX","11709215","11811"
"TECKHWAX","TECKHWAX","11709216","11815"
"HANTX","HANTX","11709233","11817"
"TWHITCHX","TWHITCHX","11709454","11957"
"ACHARIYX","ACHARIYX","11709469","11809"
"TCHHATBX","TCHHATBX","11709471","11863"
"DACHARIX","DACHARIX","11709474","11856"
"HERHUSKX","HERHUSKX","11709514","11882"
"DOUGPHAX","DOUGPHAX","11709533","11925"
"LNARAY3X","LNARAY3X","11709669","11913"
"ZOUGUOPX","ZOUGUOPX","11709670","11855"
"MINTAN1X","MINTAN1X","11709671","11851"
"JIANHAUX","JIANHAUX","11709690","11903"
"RANDYIGX","RANDYIGX","11709728","11889"
"DTEIXEIX","DTEIXEIX","11709801","11948"
"UPATELX","UPATELX","11709927","11921"
"VPATEL1X","VPATEL1X","11709928","11922"
"APRAJAPX","APRAJAPX","11709929","11927"
"SSAVARKX","SSAVARKX","11709930","11936"
"JAYBHARX","JAYBHARX","11709931","11937"
"SUPALMAX","SUPALMAX","11709932","11938"
"CSHETHIX","CSHETHIX","11709933","11939"
"TORAVASX","TORAVASX","11709995","11917"
"CHITRANX","CHITRANX","11710073","11941"
"VDHARANX","VDHARANX","11710086","11871"
"VBOMMUX","VBOMMUX","11710087","11859"
"HKASARAX","HKASARAX","11710088","11894"
"SATYAP1X","SATYAP1X","11710089","11923"
"DARSHA1X","DARSHA1X","11710090","11928"
"SVARIYAX","SVARIYAX","11710091","11953"
"ROOPABYX","ROOPABYX","11710092","11881"
"JSARMAX","JSARMAX","11710093","11935"
"RNISHAX","RNISHAX","11710099","11915"
"HCHITIPX","HCHITIPX","11710100","11865"
"KUNDERWX","KUNDERWX","11710202","11951"
"RAVIPX","RAVIPX","11710210","11932"
"SSASHIX","SSASHIX","11710227","11845"
"PSURYAVX","PSURYAVX","11710443","11945"
"TAPASK1X","TAPASK1X","11710457","11879"
"BLAIRDX","BLAIRDX","11710516","11858"
"GARYCOCX","GARYCOCX","11710517","11867"
"TOMMYYAX","TOMMYYAX","11710549","11853"
"ADUHOVIX","ADUHOVIX","11710551","11873"
